"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2004";76980;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2005";77025;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2006";77166;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2007";77144;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2008";77222;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2009";77440;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2010";78005;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2011";77994;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2012";78137;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2013";77958;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2014";77909;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2015";77664;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2016";77764;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2017";77720;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2018";77488;"osoba";"";
3012000;"Powiat krotoszyński";"ogółem";"ogółem";"2019";;"osoba";"n";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2002";48868;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2003";49308;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2004";49563;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2005";49926;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2006";50232;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2007";50635;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2008";51146;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2009";51722;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2010";52489;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2011";53013;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2012";53470;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2013";54039;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2014";54422;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2015";54767;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2016";55391;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2017";55883;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2018";56485;"osoba";"";
3013000;"Powiat leszczyński";"ogółem";"ogółem";"2019";;"osoba";"n";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2002";36238;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2003";36276;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2004";36324;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2005";36311;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2006";36345;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2007";36448;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2008";36573;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2009";36646;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2010";37037;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2011";37081;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2012";37107;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2013";37094;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2014";37126;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2015";37084;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2016";37080;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2017";36987;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2018";36982;"osoba";"";
3014000;"Powiat międzychodzki";"ogółem";"ogółem";"2019";;"osoba";"n";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2002";71253;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2003";71402;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2004";71579;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2005";71762;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2006";71931;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2007";72119;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2008";72479;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2009";72725;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2010";73498;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2011";73746;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2012";74036;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2013";74336;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2014";74538;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2015";74725;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2016";74901;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2017";75164;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2018";75363;"osoba";"";
3015000;"Powiat nowotomyski";"ogółem";"ogółem";"2019";;"osoba";"n";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2002";55440;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2003";55526;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2004";55657;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2005";55912;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2006";56058;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2007";56325;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2008";56779;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2009";57042;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2010";58287;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2011";58659;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2012";59017;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2013";59101;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2014";59283;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2015";59501;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2016";59626;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2017";59726;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2018";59858;"osoba";"";
3016000;"Powiat obornicki";"ogółem";"ogółem";"2019";;"osoba";"n";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2002";158511;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2003";158546;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2004";158600;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2005";158467;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2006";158394;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2007";158485;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2008";158849;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2009";159332;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2010";160603;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2011";160831;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2012";161068;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2013";161216;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2014";161403;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2015";161435;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2016";161574;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2017";161763;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2018";161519;"osoba";"";
3017000;"Powiat ostrowski";"ogółem";"ogółem";"2019";;"osoba";"n";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2002";54217;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2003";54245;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2004";54366;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2005";54472;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2006";54550;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2007";54477;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2008";54780;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2009";54973;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2010";55414;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2011";55487;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2012";55377;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2013";55454;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2014";55405;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2015";55409;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2016";55391;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2017";55479;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2018";55403;"osoba";"";
3018000;"Powiat ostrzeszowski";"ogółem";"ogółem";"2019";;"osoba";"n";
3019000;"Powiat pilski";"ogółem";"ogółem";"2002";136797;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2003";137047;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2004";137085;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2005";137162;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2006";136959;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2007";137169;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2008";137591;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2009";137562;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2010";138519;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2011";138559;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2012";138406;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2013";138218;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2014";137840;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2015";137570;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2016";137382;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2017";137104;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2018";136621;"osoba";"";
3019000;"Powiat pilski";"ogółem";"ogółem";"2019";;"osoba";"n";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2002";61765;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2003";61939;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2004";61864;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2005";62004;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2006";62084;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2007";62103;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2008";62307;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2009";62407;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2010";63269;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2011";63225;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2012";63355;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2013";63296;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2014";63282;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2015";63252;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2016";63212;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2017";63218;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2018";63147;"osoba";"";
3020000;"Powiat pleszewski";"ogółem";"ogółem";"2019";;"osoba";"n";
3021000;"Powiat poznański";"ogółem";"ogółem";"2002";269380;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2003";274720;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2004";280924;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2005";288012;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2006";295039;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2007";303595;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2008";311390;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2009";319258;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2010";330245;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2011";337883;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2012";344752;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2013";352395;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2014";358894;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2015";366037;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2016";373570;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2017";381630;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2018";390308;"osoba";"";
3021000;"Powiat poznański";"ogółem";"ogółem";"2019";;"osoba";"n";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2002";59028;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2003";59183;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2004";59137;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2005";59349;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2006";59405;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2007";59596;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2008";59711;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2009";59826;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2010";60439;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2011";60448;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2012";60423;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2013";60393;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2014";60469;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2015";60294;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2016";60356;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2017";60409;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2018";60405;"osoba";"";
3022000;"Powiat rawicki";"ogółem";"ogółem";"2019";;"osoba";"n";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2002";58720;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2003";58735;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2004";58869;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2005";58792;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2006";58788;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2007";58561;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2008";58544;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2009";58516;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2010";59847;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2011";59792;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2012";59754;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2013";59651;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2014";59698;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2015";59591;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2016";59617;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2017";59576;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2018";59371;"osoba";"";
3023000;"Powiat słupecki";"ogółem";"ogółem";"2019";;"osoba";"n";
3024000;"Powiat szamotulski";"ogółem";"ogółem";"2002";85305;"osoba";"";
3024000;"Powiat szamotulski";"ogółem";"ogółem";"2003";85501;"osoba";"";
