"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2011";18,87;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2012";7,58;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2013";4,77;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2014";6,71;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2015";6,75;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2016";8,74;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2017";9,77;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2018";6,88;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2011";29,4;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2012";14,0;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2013";7,8;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2014";13,0;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2015";13,2;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2016";16,1;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2017";26,3;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2018";14,9;"osoba";"";
0202000;"Powiat dzierżoniowski";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2011";131,72;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2012";120,49;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2013";108,39;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2014";105,28;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2015";83,82;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2016";86,71;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2017";52,24;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2018";63,15;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2002";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2003";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2004";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2005";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2006";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2007";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2008";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2009";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2010";;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2011";110,3;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2012";124,6;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2013";103,1;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2014";122,2;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2015";101,9;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2016";103,6;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2017";94,7;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2018";95,7;"osoba";"";
0202000;"Powiat dzierżoniowski";"ranni na 100 wypadków";"2019";;"osoba";"n";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2011";55,4;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2012";70,9;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2013";72,0;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2014";64,3;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2015";59,9;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2016";58,8;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2017";52,3;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2018";49,0;"osoba";"";
0203000;"Powiat głogowski";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2011";8,51;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2012";14,42;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2013";7,91;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2014";11,54;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2015";0,00;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2016";16,18;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2017";8,80;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2018";8,59;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2011";4,43;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2012";7,75;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2013";4,43;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2014";6,65;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2015";0,00;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2016";9,99;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2017";5,57;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2018";5,57;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2011";8,0;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2012";10,9;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2013";6,2;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2014";10,3;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2015";0,0;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2016";17,0;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2017";10,6;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2018";11,4;"osoba";"";
0203000;"Powiat głogowski";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2011";119,08;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2012";152,48;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2013";152,28;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2014";159,67;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2015";206,90;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2016";136,61;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2017";128,44;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2018";109,91;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2002";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2003";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2004";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2005";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2006";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2007";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2008";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2009";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2010";;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2011";112,0;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2012";115,6;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2013";118,5;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2014";143,1;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2015";205,6;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2016";143,4;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2017";155,3;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2018";145,5;"osoba";"";
0203000;"Powiat głogowski";"ranni na 100 wypadków";"2019";;"osoba";"n";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2011";38,0;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2012";103,6;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2013";139,8;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2014";112,9;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2015";99,7;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2016";108,8;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2017";120,9;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2018";110,4;"osoba";"";
0204000;"Powiat górowski";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2011";7,84;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2012";15,22;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2013";18,54;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2014";3,62;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2015";7,07;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2016";10,26;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2017";16,67;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2018";0,00;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2011";5,43;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2012";10,91;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2013";13,71;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2014";2,75;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2015";5,54;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2016";8,37;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2017";14,06;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2018";0,00;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2011";14,3;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2012";10,5;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2013";9,8;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2014";2,4;"osoba";"";
0204000;"Powiat górowski";"ofiary śmiertelne na 100 wypadków";"2015";5,6;"osoba";"";
